ClassCode,ClassName,ProductCode,ProductName
711210,Servicios de bombear cemento,71121001,Servicios de hardware de tuberías de revestimiento para campos petroleros
711210,Servicios de bombear cemento,71121002,Servicios de pruebas de laboratorios de cemento para campos petroleros
711210,Servicios de bombear cemento,71121008,Servicios de circulación perdida del pozo petrolero
711210,Servicios de bombear cemento,71121009,Servicios de eliminación de lodo  del  campo petrolero
711210,Servicios de bombear cemento,71121010,Servicios de cementación de tapones
711210,Servicios de bombear cemento,71121011,Servicios de bombeo a presión del pozo en el emplazamiento 
711210,Servicios de bombear cemento,71121012,Servicios de prueba de presión del campo petrolero 
711210,Servicios de bombear cemento,71121016,Servicios de cementación del pozo con forzamiento de inyección
711210,Servicios de bombear cemento,71121017,Servicios de control de agua del pozo
711210,Servicios de bombear cemento,71121018,Servicios de evaluación de la cementación del pozo
711210,Servicios de bombear cemento,71121024,Servicio de cementación de tubería
711210,Servicios de bombear cemento,71121025,Otros servicios de cementación
711211,Servicios de tubería adujada,71121101,Servicios de acidización mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121102,Servicios de instalación de cables  mediante tubería  flexible contínua
711211,Servicios de tubería adujada,71121103,Servicios de cementación mediante tubería  flexible contínua
711211,Servicios de tubería adujada,71121104,Servicios de corte químico mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121105,Servicios de limpieza mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121106,Servicios de terminación mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121107,Servicios de transporte de inflables  mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121108,Servicios de extracción de testigos mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121109,Servicios de alcance extendido del pozo
711211,Servicios de tubería adujada,71121110,Servicios de pesca mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121111,Servicios de fracturación mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121112,Servicios de presión alta mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121113,Servicios de aislamiento horizontal del campo petrolífero
711211,Servicios de tubería adujada,71121114,Servicios de registro mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121115,Servicios de fresado mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121116,Aplicaciones relacionadas con nitrógeno mediante tubería flexible continua
711211,Servicios de tubería adujada,71121117,Servicios de perforación mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121118,Servicios de tendido de conductos o tuberías de producción
711211,Servicios de tubería adujada,71121119,Servicios de intervención en los conductos
711211,Servicios de tubería adujada,71121120,Servicios de control de arena mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121121,Servicios abrasivos de limpieza tubular
711211,Servicios de tubería adujada,71121122,Servicios de matar el pozo (well kil)l mediante tubería flexible contínua
711211,Servicios de tubería adujada,71121123,Servicios de salida de tubería mediante tubería flexible contínua 
711212,Servicios de extracción de muestras,71121201,Servicios convencionales de extracción de testigos
711212,Servicios de extracción de muestras,71121202,Servicios de aislamiento de testigos
711212,Servicios de extracción de muestras,71121203,Servicios de conservación de testigos
711212,Servicios de extracción de muestras,71121204,Servicios de extracción horizontal de testigos
711212,Servicios de extracción de muestras,71121205,Servicios de extracción de testigos orientada
711212,Servicios de extracción de muestras,71121206,"Servicios de análisis de testigos (""Core analysis service "")"
711212,Servicios de extracción de muestras,71121207,Servicios de extracción de testigos con esponja
711212,Servicios de extracción de muestras,71121208,Servicios de extracción de testigos mediante cable conductor recuperable
711212,Servicios de extracción de muestras,71121209,Servicios de sistemas antiatascamiento
711212,Servicios de extracción de muestras,71121210,Servicios de extracción  motorizada de testigos 
711212,Servicios de extracción de muestras,71121211,Servicios de sistemas de cierre completo
711213,Servicios de herramientas barrenos hacia abajo,71121301,Servicios de control de la vibración de perforación en el fondo del pozo
711213,Servicios de herramientas barrenos hacia abajo,71121302,Servicios de ensanchamiento de la perforación en el fondo del pozo
711213,Servicios de herramientas barrenos hacia abajo,71121303,Servicios de protección del ensanche y calibración de la perforación en el fondo del pozo
711213,Servicios de herramientas barrenos hacia abajo,71121304,Servicios de reducción del arrastre o torque en la perforación en el fondo del pozo 
711213,Servicios de herramientas barrenos hacia abajo,71121305,Servicios de alivio de atascamiento de los tubos en la perforación en el fondo del pozo
711213,Servicios de herramientas barrenos hacia abajo,71121307,Servicios de reparación de herramientas de perforación en el fondo del pozo
711213,Servicios de herramientas barrenos hacia abajo,71121309,Servicios de estabilización de la perforación en el fondo del pozo
711213,Servicios de herramientas barrenos hacia abajo,71121310,Alquiler de armadura de urgencia bop
711214,Servicios de broca de barrena del campo petrolífero,71121401,Servicios de diseño de brocas de perforación del campo petrolero
711214,Servicios de broca de barrena del campo petrolífero,71121402,Servicios de optimización hidráulica de las brocas de perforación del campo petrolero
711214,Servicios de broca de barrena del campo petrolífero,71121403,Servicios de planificación de las brocas de perforación del campo petrolero
711214,Servicios de broca de barrena del campo petrolífero,71121404,Servicios de registro de las brocas de perforación del campo petrolero
711214,Servicios de broca de barrena del campo petrolífero,71121405,Servicios de reparación de brocas de perforación del campo petrolero
711214,Servicios de broca de barrena del campo petrolífero,71121406,Contratos de longitud excavada de las brocas de perforación del campo petrolero
711214,Servicios de broca de barrena del campo petrolífero,71121407,Servicio de asistencia para la optimización de la perforación en el emplazamiento del pozo
711214,Servicios de broca de barrena del campo petrolífero,71121408,Servicios de elevación hidráulica de las brocas de perforación
711215,Servicios de medida de perforación,71121501,Servicios de medición acústica durante la perforación
711215,Servicios de medida de perforación,71121502,Servicios de telemetría acústica durante la perforación
711215,Servicios de medida de perforación,71121503,Servicios de medición de calibre durante la perforación
711215,Servicios de medida de perforación,71121504,Servicios de medición de la densidad durante la perforación
711215,Servicios de medida de perforación,71121505,Servicios del rendimiento de la perforación del campo  petrolero
711215,Servicios de medida de perforación,71121506,Servicios de telemetría electromagnética durante la perforación
711215,Servicios de medida de perforación,71121507,Servicios de medición de la inclinación de formación durante la perforación
711215,Servicios de medida de perforación,71121508,Servicios de medición de la presión de formación durante la perforación
711215,Servicios de medida de perforación,71121509,Pozos dirigidos geológicamente
711215,Servicios de medida de perforación,71121510,Servicios de geoparada
711215,Servicios de medida de perforación,71121511,Servicios de registro de lodo
711215,Servicios de medida de perforación,71121512,Servicios de resonancia magnética nuclear
711215,Servicios de medida de perforación,71121513,Servicios de medición de la porosidad durante la perforación
711215,Servicios de medida de perforación,71121514,Servicios de medición de la resistividad durante la perforación
711215,Servicios de medida de perforación,71121515,Servicios de gestión de levantamiento de planos  del pozo
711215,Servicios de medida de perforación,71121516,Servicios de inspección de los cables conductores
711216,Servicios de perforación del pozo petrolero,71121601,Servicios de personal para revestimiento de  tuberías del pozo
711216,Servicios de perforación del pozo petrolero,71121602,Servicios de planificación para el revestimiento de tuberías del pozo
711216,Servicios de perforación del pozo petrolero,71121603,Servicios de fresado para el revestimiento de tuberías del pozo
711216,Servicios de perforación del pozo petrolero,71121604,Servicios de perforación con tubería flexible continua
711216,Servicios de perforación del pozo petrolero,71121605,Servicios de planificación de la terminación del pozo
711216,Servicios de perforación del pozo petrolero,71121606,Servicios de perforación direccional de pozo convencional
711216,Servicios de perforación del pozo petrolero,71121607,Servicios de perforación direccional de pozos
711216,Servicios de perforación del pozo petrolero,71121608,Servicios de desarrollo de contratos  para perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121610,Servicios de ingeniería para perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121611,Servicios de fluido o lodo para perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121612,Servicios de perforación de pozos  para entrada de agua
711216,Servicios de perforación del pozo petrolero,71121613,Servicios de monitoreo de la torre de perforación del pozo
711216,Servicios de perforación del pozo petrolero,71121614,Control de sólidos durante perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121615,Servicios de apertura de hoyos o estabilización de la perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121616,Supervisión de perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121617,Servicios de control de perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121618,Otros servicios generales para perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121619,Servicios de perforación direccional de alcance extendido de pozos 
711216,Servicios de perforación del pozo petrolero,71121620,Servicios de perforación direccional multilateral de pozos
711216,Servicios de perforación del pozo petrolero,71121621,Servicios de pruebas  o modificaciones de tubos para pozos de petróleo
711216,Servicios de perforación del pozo petrolero,71121622,Servicio de almacenamiento transitorio o recogida de tubos para perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121623,Almacenamiento de tubería de perforación de pozo
711216,Servicios de perforación del pozo petrolero,71121624,Enroscado de tubería de perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121625,Servicio de perforación de los orificio de conexión o ratonera 
711216,Servicios de perforación del pozo petrolero,71121626,Servicios de perforación direccional de pozos de radio corto
711216,Servicios de perforación del pozo petrolero,71121627,Servicios de ampliación dirigible de paredes por debajo de la tubería de revestimiento durante la perforación del pozo
711216,Servicios de perforación del pozo petrolero,71121628,Servicios de perforación direccional de pozos de radio ultracorto
711216,Servicios de perforación del pozo petrolero,71121629,Servicios de perforación desbalanceada de pozos 
711216,Servicios de perforación del pozo petrolero,71121630,Servicios de planificación del pozos
711216,Servicios de perforación del pozo petrolero,71121631,Servicios de reperforación o retrabajo
711216,Servicios de perforación del pozo petrolero,71121632,Control de desviaciones  en la perforación del pozo
711216,Servicios de perforación del pozo petrolero,71121633,Servicios de empacado de grava del campo petrolero
711216,Servicios de perforación del pozo petrolero,71121634,Servicios de sistemas de cascos  del campo petrolero
711216,Servicios de perforación del pozo petrolero,71121635,Servicios de personal para arrastre de aparejos del pozo
711216,Servicios de perforación del pozo petrolero,71121636,Servicios de equipo de la cabeza del pozo
711216,Servicios de perforación del pozo petrolero,71121637,Servicios de desviación con aparato para cambiar el trazo de perforación
711216,Servicios de perforación del pozo petrolero,71121638,Servicios de limpieza de conductos de perforación de pozos
711216,Servicios de perforación del pozo petrolero,71121639,Servicio de alquiler de tubería de perforación en el fondo del pozo
711216,Servicios de perforación del pozo petrolero,71121640,Servicio rodante de tubería
711216,Servicios de perforación del pozo petrolero,71121641,Servicio de perforación direccional dirigible y rotativa
711217,Servicios de pesca en el campo petrolífero,71121701,Servicios de diseño del servicio de pesca en el campo petrolífero
711217,Servicios de pesca en el campo petrolífero,71121702,Servicios de evaluación económica del servicio de pesca en el campo petrolífero
711217,Servicios de pesca en el campo petrolífero,71121703,Servicios de operación del servicio de pesca en el campo petrolífero
711217,Servicios de pesca en el campo petrolífero,71121704,Servicios de recuperación de desechos en el campo petrolífero
711217,Servicios de pesca en el campo petrolífero,71121705,Servicios de recuperación de tubería en el campo petrolífero
711217,Servicios de pesca en el campo petrolífero,71121706,Servicios de perforación o pesca en el campo petrolífero
711218,Servicios de elevación por presión de gas,71121805,Servicios de elevadores del eje mayor del yacimiento
711218,Servicios de elevación por presión de gas,71121806,Servicios de elevadores recíprocos de varilla
711218,Servicios de elevación por presión de gas,71121807,Servicios de elevación hidráulica
711218,Servicios de elevación por presión de gas,71121808,Servicios de elevadores de cavidad progresiva cvx
711218,Servicios de elevación por presión de gas,71121809,Servicios de automatización y optimización de pozos en el emplazamiento 
711218,Servicios de elevación por presión de gas,71121810,Servicios de elevación por bombeo sumergible electrónico 
711218,Servicios de elevación por presión de gas,71121811,Otros sistemas de elevación
711218,Servicios de elevación por presión de gas,71121812,Servicios de elevadores de gas
711219,Servicios de fluido barreno hacia abajo,71121901,Servicios de evaluación de fluidos en el fondo del pozo
711219,Servicios de fluido barreno hacia abajo,71121902,Servicios de laboratorio de fluidos de fondo del pozo 
711219,Servicios de fluido barreno hacia abajo,71121903,Servicios de muestreo de fluidos de fondo de pozo 
711219,Servicios de fluido barreno hacia abajo,71121904,Servicios de ingeniería para fluidos de fondo de pozo
711219,Servicios de fluido barreno hacia abajo,71121905,Servicio de manejo de fluidos residuales
711220,Servicios de perforación de pozo,71122001,Servicios de perforación de pozos con tubería flexible continua
711220,Servicios de perforación de pozo,71122002,Servicios de perforación de pozos con alambre (slickline)
711220,Servicios de perforación de pozo,71122003,Servicios de perforación de pozos con  tubo directo
711220,Servicios de perforación de pozo,71122004,Servicios de perforación de pozos con  tubo transportado
711220,Servicios de perforación de pozo,71122005,Servicios de perforación de pozos con cables conductores
711220,Servicios de perforación de pozo,71122006,Servicios de perforación de tuberías de pozos
711221,Servicios de control de arena del campo petrolero,71122101,Servicios de bombeo de control de arena ácida
711221,Servicios de control de arena del campo petrolero,71122102,Servicios de mezclado de control de arena
711221,Servicios de control de arena del campo petrolero,71122103,Servicios de control de arena en el fluido de limpieza
711221,Servicios de control de arena del campo petrolero,71122104,Servicios de control de arena en el fluido de terminación
711221,Servicios de control de arena del campo petrolero,71122105,Servicios de consolidación de pozos
711221,Servicios de control de arena del campo petrolero,71122107,Servicios de control de arena en el fluido de fracturación
711221,Servicios de control de arena del campo petrolero,71122108,Servicios de pruebas de diseño de fracturación o pre fracturación
711221,Servicios de control de arena del campo petrolero,71122109,Servicios generales/misceláneos  de control de arena
711221,Servicios de control de arena del campo petrolero,71122110,Servicios de control de arena en el fluido transportador de grava
711221,Servicios de control de arena del campo petrolero,71122111,Servicios de pruebas de laboratorio para el control de arena
711221,Servicios de control de arena del campo petrolero,71122112,Servicios de control de arena multizonal
711221,Servicios de control de arena del campo petrolero,71122113,Servicios de monitoreo del control de arena
711221,Servicios de control de arena del campo petrolero,71122114,Servicios de aislamiento temporal del control de arena
711221,Servicios de control de arena del campo petrolero,71122115,Servicios de reacondicionamiento de herramientas del pozo
711221,Servicios de control de arena del campo petrolero,71122116,Servicios de bombeo para control de arena de no fracturación
711222,Servicios de película oleosa,71122201,Servicios de pesca con alambre (slickline)
711222,Servicios de película oleosa,71122202,Servicios de elevación con alambre (slickline)
711222,Servicios de película oleosa,71122203,Servicios de manipulación con alambre (slickline)
711222,Servicios de película oleosa,71122204,Servicios de terminación con alambre (slickline)
711222,Servicios de película oleosa,71122205,Servicios de registro con alambre (slickline)
711222,Servicios de película oleosa,71122206,Servicios mecánicos con alambre (slickline)
711222,Servicios de película oleosa,71122207,Servicios de recuperación de tubos con alambre (slickline)
711223,Servicios de pozo submarino,71122301,Servicios de buceo en pozos submarinos 
711223,Servicios de pozo submarino,71122302,Servicios de vehículos operados a control remoto (rov) para pozos submarinos
711223,Servicios de pozo submarino,71122303,Servicios de equipo de pruebas o accesorios de pozos submarinos
711223,Servicios de pozo submarino,71122304,Servicios de terminación o intervención de pozos submarinos submarino
711223,Servicios de pozo submarino,71122305,Servicios de estructura jerárquica (tree) de las pruebas de seguridad de pozos submarinos
711223,Servicios de pozo submarino,71122306,Servicios de mantenimiento de equipo del pozo submarino
711223,Servicios de pozo submarino,71122307,"Servicios de dragado, zanjado y excavación submarina"
711223,Servicios de pozo submarino,71122308,Servicio de tendido de cables y tubería submarina 
711223,Servicios de pozo submarino,71122309,Servicio de inspección y monitoreo del equipo de producción de pozos submarinos
711223,Servicios de pozo submarino,71122310,Servicio de ingeniería y administración de proyectos de pozos submarinos
711223,Servicios de pozo submarino,71122311,Servicio de ingeniería y diseño inicial de proyectos de pozos submarinos feed 
711224,Servicios de pruebas del pozo submarino,71122407,Servicios de pruebas de rellenos de perforación
711224,Servicios de pruebas del pozo submarino,71122408,Servicio de pruebas periódicas del pozo
711224,Servicios de pruebas del pozo submarino,71122409,Servicios de pruebas de superficie del pozo
711224,Servicios de pruebas del pozo submarino,71122410,Servicio de pruebas desbalanceadas durante la perforación 
711225,Servicios de control de gas o agua,71122501,Servicios de diseño del control de gas o agua
711225,Servicios de control de gas o agua,71122502,Servicios de evaluación del control de gas o agua
711225,Servicios de control de gas o agua,71122503,Servicios de aislamiento del control de gas o agua
711225,Servicios de control de gas o agua,71122504,Servicios de pruebas del control de gas o agua
711225,Servicios de control de gas o agua,71122505,Servicios de pruebas de gas o agua
711225,Servicios de control de gas o agua,71122506,Servicios de llamarada
711226,Servicios de terminación del pozo,71122601,Servicios de terminación de pozos de agujero revestido
711226,Servicios de terminación del pozo,71122602,Servicios de fluidos de terminación del pozo
711226,Servicios de terminación del pozo,71122605,Servicio de terminación de la elevación de gas del pozo
711226,Servicios de terminación del pozo,71122606,Servicios de terminación de pozos inteligentes
711226,Servicios de terminación del pozo,71122608,Servicios de terminación multilateral de pozos 
711226,Servicios de terminación del pozo,71122610,Servicios de terminación del control de arena del pozo
711226,Servicios de terminación del pozo,71122614,Servicios para el rodamiento de líneas
711226,Servicios de terminación del pozo,71122615,Servicios de terminación de hoyo abierto
711226,Servicios de terminación del pozo,71122616,Servicios de terminación de pozo con tubo/malla expandible
711227,Servicios de mantenimiento del pozo,71122701,Servicios de mantenimiento de la plataforma de pozos petroleros
711227,Servicios de mantenimiento del pozo,71122702,Servicios de mantenimiento de la unidad de bombeo del campo petrolero
711227,Servicios de mantenimiento del pozo,71122703,Servicios de reparación de bomba de vástago del campo petrolero
711227,Servicios de mantenimiento del pozo,71122704,Servicios de socavación del campo petrolero
711227,Servicios de mantenimiento del pozo,71122705,Servicios de mantenimiento vástago de succión del campo petrolero
711227,Servicios de mantenimiento del pozo,71122706,Servicios de achique de pozos
711227,Servicios de mantenimiento del pozo,71122707,Servicios de anclaje de tubería del campo petrolero
711227,Servicios de mantenimiento del pozo,71122708,Servicios mecánicos para bombas del campo petrolero
711227,Servicios de mantenimiento del pozo,71122709,Servicio de mantenimiento de herramientas en el fondo del pozo 
711227,Servicios de mantenimiento del pozo,71122710,Servicios de mantenimiento de tubos del campo petrolero
711227,Servicios de mantenimiento del pozo,71122711,Servicio de reacondicionamiento de pozos
711228,Servicios de monitor del pozo petrolero,71122801,Servicios de grabación en el fondo del pozo
711228,Servicios de monitor del pozo petrolero,71122802,Servicios de monitoreo del flujo del pozo
711228,Servicios de monitor del pozo petrolero,71122803,Servicios de monitoreo del flujo del pozo petrolero o de gas
711228,Servicios de monitor del pozo petrolero,71122804,Servicios de monitoreo de las fases en el emplazamiento  del pozo
711228,Servicios de monitor del pozo petrolero,71122805,Servicios de monitoreo de las bombas en el emplazamiento del pozo
711228,Servicios de monitor del pozo petrolero,71122806,Servicios de adquisición de datos de la superficie en el emplazamiento del pozo
711228,Servicios de monitor del pozo petrolero,71122807,Servicios de lectura de la superficie en el emplazamiento del pozo
711228,Servicios de monitor del pozo petrolero,71122808,Servicios de grabación de la superficie en el emplazamiento del pozo
711228,Servicios de monitor del pozo petrolero,71122810,Servicios de pruebas de la superficie inferior del pozo
711229,Aparejos del campo petrolífero,71122901,Servicios de aparejos del campo petrolero en aguas profundas 
711229,Aparejos del campo petrolífero,71122902,Servicios de plataformas  petroleras autoelevables (jackup) 
711229,Aparejos del campo petrolífero,71122903,Servicios de plataformas petroleras en barcazas 
711229,Aparejos del campo petrolífero,71122904,Servicios de plataforma petroleras en tierra 
711229,Aparejos del campo petrolífero,71122905,Servicios de plataformas petroleras
711230,Servicios integrados,71123001,"Administración y provisión de todas los servicios de las instalaciones, ingeniería, modificación y mantenimiento para un emplazamiento o plataforma"
711230,Servicios integrados,71123002,"Administración y operación de todas los servicios de las instalaciones, ingeniería, modificación y mantenimiento para un emplazamiento o plataforma"
711230,Servicios integrados,71123003,Servicios de producción y desarrollo de los depósitos de hidrocarburos
711230,Servicios integrados,71123004,Servicios de construcción/administración de pozos
711230,Servicios integrados,71123005,"Administración y provisión de todos los servicios de catering, limpieza, oficina y seguridad en el emplazamiento o plataforma"
711230,Servicios integrados,71123006,Desarrollo de campos
711230,Servicios integrados,71123007,Servicios de rehabilitación de campos
711310,Servicios de fracturar del pozo,71131001,Servicios de fracturación del pozo con fluido a base de ácido
711310,Servicios de fracturar del pozo,71131002,Servicios de fracturación del pozo con fluido a base de emulsión
711310,Servicios de fracturar del pozo,71131003,Servicios de fracturación del pozo con fluido a base de espuma
711310,Servicios de fracturar del pozo,71131004,Servicios de fracturación  del pozo de petróleo
711310,Servicios de fracturar del pozo,71131005,Servicios de control de la báscula del pozo de petróleo
711310,Servicios de fracturar del pozo,71131006,Servicios de pruebas de fracturación del pozo
711310,Servicios de fracturar del pozo,71131007,Servicios de evaluación de la fracturación del pozo en el fondo del pozo
711310,Servicios de fracturar del pozo,71131008,Servicios de control de la altura de la fracturación del pozo
711310,Servicios de fracturar del pozo,71131009,Servicios de monitoreo de la fracturación del pozo
711310,Servicios de fracturar del pozo,71131010,Servicios de diseño del servicio de fracturación del pozo 
711310,Servicios de fracturar del pozo,71131011,Servicios de evaluación del servicio de fracturación del pozo
711310,Servicios de fracturar del pozo,71131012,Servicios de evaluación de superficie de la fracturación del pozo
711310,Servicios de fracturar del pozo,71131013,Servicios de control de calidad del tratamiento de la fracturación del pozo
711310,Servicios de fracturar del pozo,71131014,Servicios de fracturación  del pozo con fluidos a base de aceite
711310,Servicios de fracturar del pozo,71131015,Otros servicios de fracturación de pozos
711310,Servicios de fracturar del pozo,71131016,Servicios de manejo del esfuerzo de fracturación del pozo 
711310,Servicios de fracturar del pozo,71131018,Servicios de fracturación del pozo con fluido lineal a base de agua
711310,Servicios de fracturar del pozo,71131019,Servicios de fracturación de pozos con fluido entrecruzado a base de agua
711311,Servicios de estimulación de la matriz,71131101,Servicios de estimulación de la matriz  a base de ácido
711311,Servicios de estimulación de la matriz,71131102,Servicios de estimulación de la matriz de sellamiento de la formación
711311,Servicios de estimulación de la matriz,71131103,Servicios de limpieza total orgánica de la matriz
711311,Servicios de estimulación de la matriz,71131104,Servicios de inhibición orgánica de la matriz
711311,Servicios de estimulación de la matriz,71131105,Servicios de limpieza general de la balanza de la matriz
711311,Servicios de estimulación de la matriz,71131106,Servicios de inhibición de la balanza de la matriz
711311,Servicios de estimulación de la matriz,71131107,Servicios de diseño del tratamiento de la matriz
711311,Servicios de estimulación de la matriz,71131108,Servicios de desviación del tratamiento de la matriz
711311,Servicios de estimulación de la matriz,71131109,Servicios de evaluación del tratamiento de la matriz
711311,Servicios de estimulación de la matriz,71131110,Servicios del control de calidad del tratamiento de la matriz
711311,Servicios de estimulación de la matriz,71131111,Servicios de estimulación de la matriz de base no ácida
711312,Servicios de nitrógeno del campo petrolífero,71131201,Servicios de nitrógeno para el pozo
711313,Otros servicios de bombeo del campo petrolífero,71131301,Servicios de bombeo del campo petrolero con bocatoma de fondo  
711313,Otros servicios de bombeo del campo petrolífero,71131302,Servicios de bombeo del campo petrolero utilizando cables
711313,Otros servicios de bombeo del campo petrolífero,71131303,Servicios de bombeo del campo petrolero con co2
711313,Otros servicios de bombeo del campo petrolífero,71131304,Servicios de bombeo del campo petrolero utilizando tubería flexible continua
711313,Otros servicios de bombeo del campo petrolífero,71131305,Servicios de bombeo en el fondo del pozo 
711313,Otros servicios de bombeo del campo petrolífero,71131306,Servicios de terminación dual del pozo
711313,Otros servicios de bombeo del campo petrolífero,71131307,Servicios de bombeo horizontal del pozo
711313,Otros servicios de bombeo del campo petrolífero,71131308,Servicios de operación o arrastre de la instalación de bombeo del campo petrolífero
711313,Otros servicios de bombeo del campo petrolífero,71131309,Servicios de modificación del perfil del pozo
711313,Otros servicios de bombeo del campo petrolífero,71131310,Servicios de bobinado del campo petrolífero
711313,Otros servicios de bombeo del campo petrolífero,71131311,Servicios de bombeo de cavidad progresiva
711313,Otros servicios de bombeo del campo petrolífero,71131312,Servicios de bombeo electrónico sumergible
711313,Otros servicios de bombeo del campo petrolífero,71131313,Servicios de bombeo convencional
711314,Servicios de producción del pozo,71131401,Servicios del sistema de llamarada del campo petrolífero
711314,Servicios de producción del pozo,71131402,Servicio de aceite o agua caliente para el campo petrolero
711314,Servicios de producción del pozo,71131403,Servicio de vapor del campo petrolero
711314,Servicios de producción del pozo,71131404,Servicios de recuperación de sulfuro
711314,Servicios de producción del pozo,71131405,Servicios de control de formación de hidratos en las tuberías de producción 
711314,Servicios de producción del pozo,71131406,Servicios de eliminación de depósitos de sulfato de hierro
711314,Servicios de producción del pozo,71131407,Servicios de modelado de forzamiento de inyección
711314,Servicios de producción del pozo,71131408,Servicios de modelado de formación de hidratos
711314,Servicios de producción del pozo,71131409,Servicios de monitoreo de tratamientos químicos
711314,Servicios de producción del pozo,71131410,Servicios de limpieza de conductos
711314,Servicios de producción del pozo,71131411,Servicio de mejoramiento del flujo en los conductos
711314,Servicios de producción del pozo,71131412,Servicios de mejoramiento y restauración de pozos
711314,Servicios de producción del pozo,71131413,Servicios de inhibición de la corrosión
711314,Servicios de producción del pozo,71131414,Servicios de inhibición de escamas
711314,Servicios de producción del pozo,71131415,Servicios de garantía del flujo en los conductos
711314,Servicios de producción del pozo,71131416,Servicios de eliminación de impurezas
711314,Servicios de producción del pozo,71131417,Servicios de control de incrustaciones orgánicas
711314,Servicios de producción del pozo,71131418,Servicios de control de hongos y bacterias
711314,Servicios de producción del pozo,71131419,Servicio de recolección de gas
711314,Servicios de producción del pozo,71131420,Servicio de filtraciones de reflujo del pozo
711410,Servicios de emergencia de control del pozo,71141001,Servicios de control de la presión del pozo
711410,Servicios de emergencia de control del pozo,71141002,Servicios de tapado del pozo 
711410,Servicios de emergencia de control del pozo,71141003,Servicios de lucha contra incendios en el pozo
711410,Servicios de emergencia de control del pozo,71141004,Servicios de control de pozos descontrolados
711410,Servicios de emergencia de control del pozo,71141005,Reacondicionamiento de pozos muertos
711410,Servicios de emergencia de control del pozo,71141006,Operaciones de congelamiento del pozo
711410,Servicios de emergencia de control del pozo,71141007,Diseño e implementación de pozos de alivio
711410,Servicios de emergencia de control del pozo,71141008,Servicios de ingeniería para el control de pozos
711411,Servicios de tapar y abandono del pozo,71141101,Servicios de abandono de pozos
711411,Servicios de tapar y abandono del pozo,71141102,Servicios de taponamiento de pozos 
711411,Servicios de tapar y abandono del pozo,71141103,Servicios de eliminación de la plataforma para el abandono del pozo 
711411,Servicios de tapar y abandono del pozo,71141104,Servicios de corte de tubería para el abandono y taponamiento de pozos
711412,Servicios de restaurar el sitio del pozo,71141201,Servicios de limpieza o achique del pozo
711412,Servicios de restaurar el sitio del pozo,71141202,Servicios de restauración del emplazamiento del pozo
711510,Servicios de comunicación de datos del campo petrolífero,71151001,Servicios de transmisión de mensajes y datos del campo petrolero
711510,Servicios de comunicación de datos del campo petrolífero,71151002,Servicios de transmisión de gráficas del campo petrolero
711510,Servicios de comunicación de datos del campo petrolífero,71151003,Servicios de monitoreo en tiempo real de datos del pozo en el campo petrolero
711510,Servicios de comunicación de datos del campo petrolífero,71151004,Servicios de transmisión satelital de datos del pozo en el campo petrolero
711510,Servicios de comunicación de datos del campo petrolífero,71151005,Servicios de transmisión de datos del pozo en el campo petrolero
711510,Servicios de comunicación de datos del campo petrolífero,71151007,Servicios de programas de capacitación de simulación basados en computador
711511,Servicios de gerencia de datos del campo petrolífero,71151101,Servicios de administración de datos de los activos del campo petrolero
711511,Servicios de gerencia de datos del campo petrolífero,71151102,Servicios de minería de datos del campo petrolero
711511,Servicios de gerencia de datos del campo petrolífero,71151103,Servicios de gestión  de datos de registro del campo petrolero  
711511,Servicios de gerencia de datos del campo petrolífero,71151104,Servicios de gestión de datos cartográficos del campo petrolero  
711511,Servicios de gerencia de datos del campo petrolífero,71151105,Servicios de gestión de datos sísmicos
711511,Servicios de gerencia de datos del campo petrolífero,71151106,Copias de seguridad  y almacenamiento de datos
711512,Servicios de modelo económico y de riesgo del campo petrolífero,71151201,Servicios de preparación del presupuesto del campo petrolero
711512,Servicios de modelo económico y de riesgo del campo petrolífero,71151202,Servicios de planificación del capital del campo petrolero
711512,Servicios de modelo económico y de riesgo del campo petrolífero,71151203,Servicios de estructura jerárquica (tree) de las decisiones del campo petrolero 
711513,Servicios de interpretación del campo petrolífero,71151301,Servicios de mapas de burbujas del campo petrolero
711513,Servicios de interpretación del campo petrolífero,71151302,Estudios de casos del campo petrolero
